,Orden original,Comisión,Congresistas,Cargo,Bancada,Sesión,Fecha,Asistencia,Licencia,Inas. Just.,Inas. Inj.,
27,13896,JUSTICIA,PAREDES PIQUÉ SUSEL ANA MARÍA,Titular,Somos Perú-Partido Morado,,,1,,,,Formato Asistencia Tercera Sesión Ordinaria Justicia.xlsx
27,13945,FISCALIZACIÓN,PAREDES PIQUÉ SUSEL ANA MARÍA,Titular,Somos Perú - Partido Morado,SO 012,2022-01-05 00:00:00,1,,,,SO 012 Asistencia.xlsx
28,14253,JUSTICIA,PAREDES PIQUÉ SUSEL ANA MARÍA,Titular,Somos Perú-Partido Morado,,,1,,,,Formato Asistencia Primera Sesión Ordinaria.xlsx
27,14794,JUSTICIA,PAREDES PIQUÉ SUSEL ANA MARÍA,Titular,Somos Perú-Partido Morado,,,1,,,,Formato Asistencia Segunda Sesión Extraordinaria Justicia.xlsx
27,15684,JUSTICIA,PAREDES PIQUÉ SUSEL ANA MARÍA,Titular,Somos Perú-Partido Morado,,,1,,,,Formato Asistencia Undécima Sesión Ordinaria Continuación.xlsx
27,16292,FISCALIZACIÓN,PAREDES PIQUÉ SUSEL ANA MARÍA,Titular,Somos Perú - Partido Morado,SE 001,2021-12-10 00:00:00,1,,,,SE 001 Asistencia.xlsx
27,16873,FISCALIZACIÓN,PAREDES PIQUÉ SUSEL ANA MARÍA,Titular,Somos Perú - Partido Morado,SE 004,2022-01-06 00:00:00,,1,,,SE 004 Asistencia.xlsx
27,16914,JUSTICIA,PAREDES PIQUÉ SUSEL ANA MARÍA,Titular,Somos Perú-Partido Morado,,,1,,,,Formato Asistencia Primera Sesión Extraordinaria Justicia.xlsx
25,267,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,,1,,,I. Asistencia de cong. CTC SESP.01 (06.06.2022).xlsx
42,1054,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitaria,Somos Perú-Partido Morado,,,,,,,04. Asistencia de cong. CTC SOV.04 (15.09.2021).xlsx
25,1947,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,19. Asistencia de cong. CTC SOSP.19 (27.05.2022).xlsx
25,2126,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,,1,,,12. Asistencia de cong. CTC SOV.12 (08.02.2022).xlsx
36,2253,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,II Sesión ExtraOrd 29-10-21.xlsx
25,2774,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,17. Asistencia de cong. CTC SOSP.17 (06.04.2022).xlsx
42,2826,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitaria,Somos Perú-Partido Morado,,,1,,,,02. Asistencia de cong. CTC SOV.02 (01.09.2021).xlsx
25,3032,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,22. Asistencia de cong. CTC SOSP.22 (17.06.2022).xlsx
25,3074,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,16. Asistencia de cong. CTC SOSP.16 (30.03.2022).xlsx
35,3341,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,2da Sesión Ord 31-08-21.xlsx
25,4562,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,II. Asistencia de cong. CTC SEV.02 (14.06.2022).xlsx
36,6277,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,4ta Sesión Ord 14-09-21.xlsx
36,6515,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,I Sesión Descentralizada 16-11-21.xlsx
25,7355,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,21. Asistencia de cong. CTC SOSP.21 (10.06.2022).xlsx
42,7866,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitaria,Somos Perú-Partido Morado,,,1,,,,01. Asistencia de cong. CTC SOV.01 (25.08.2021).xlsx
36,8123,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,III Sesión Extraordinaria 26 noviembre.xlsx
25,8265,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,III. Asistencia de cong. CTC SEV.03 (05.07.2022).xlsx
39,8495,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitaria,Somos Perú-Partido Morado,,,,,,,00. Asistencia de cong. CTC S. Instalación (19.08.2021).xlsx
36,8536,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,IV Sesión Extraordinaria 10 diciembre.xlsx
42,8574,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitaria,Somos Perú-Partido Morado,,,,,,,03. Asistencia de cong. CTC SOP.03 (08.09.2021).xlsx
25,9436,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,,,,1,14. Asistencia de cong. CTC SOV.14 (09.03.2022).xlsx
25,9856,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,23. Asistencia de cong. CTC SOSP.23 (01.07.2022).xlsx
35,10315,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,1ra Sesión Ord 24-08-21.xlsx
36,10487,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,I Sesión ExtraOrd 22-10-21.xlsx
35,10621,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,3ra Sesión Ord 07-09-21.xlsx
35,10825,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,X,,,,Sesión de instalación.xlsx
25,10979,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,,,1,,15. Asistencia de cong. CTC SOSP.15 (18.03.2022).xlsx
25,11684,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,11. Asistencia de cong. CTC SOV.11 (19.01.2022).xlsx
25,12111,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,,1,,,18. Asistencia de cong. CTC SOSP.18 (27.04.2022).xlsx
25,13027,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,18c Asistencia de cong. CTC SOSP.18 (continuac.) (13.05.2022).xlsx
25,13178,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,1,,,,20. Asistencia de cong. CTC SOSP.20 (03.06.2022).xlsx
36,14457,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,7ma Sesión Ord 9-11-21.xlsx
36,15218,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,6ta Sesión Ord 5-10-21.xlsx
36,16062,TRABAJO,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Accesitario,PARTIDO MORADO,,,,,,,5ta Sesión Ord 28-09-21.xlsx
25,16375,TRANSPORTES,"PAREDES PIQUÉ, SUSEL ANA MARÍA",Titular,Somos Perú-Partido Morado (Cupo cedido por Juntos por el Perú),,,,,,1,13. Asistencia de cong. CTC SOV.13 (02.03.2022).xlsx
25,157,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,,1,,,2022-02-21-SES-EXT-003.xlsx
25,251,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-08-08-SES-EXT-019.xlsx
17,1167,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Marzo 2022.xlsx
25,1539,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-07-01-SES-ORD-020.xlsx
25,2475,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-04-25-SES-EXT-010.xlsx
25,2674,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-03-14-SES-EXT-007.xlsx
25,3149,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-03-18-SES-ORD-011.xlsx
25,3200,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-06-14-SES-EXT-015.xlsx
25,3316,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-02-28-SES-EXT-005.xlsx
25,3689,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-08-01-SES-EXT-018.xlsx
25,3764,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-03-04-SES-ORD-009.xlsx
25,4011,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,,1,,,2021-11-12-SES-ORD-001.xlsx
25,4696,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-02-18-SES-ORD-008.xlsx
25,4762,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-06-03-SES-ORD-018.xlsx
17,4959,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Mayo2022 .xlsx
25,5006,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-06-01-SES-EXT-013.xlsx
17,5194,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Junio2022.xlsx
25,5279,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-06-08-SES-EXT-014.xlsx
17,5407,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Julio2022.xlsx
25,5612,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-01-18-SES-EXT-002.xlsx
17,5876,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Agosto 2022 .xlsx
25,6675,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,,1,,,2022-02-04-SES-ORD-006.xlsx
25,6854,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-05-04-SES-EXT-011.xlsx
25,6879,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-04-13-SES-EXT-009.xlsx
25,7202,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2021-11-19-SES-ORD-002.xlsx
25,7777,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-05-25-SES-EXT-012.xlsx
25,7891,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-02-11-SES-ORD-007.xlsx
17,8434,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Conjunta Octubre 2021 .xlsx
25,8510,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,,1,,,2021-12-17-SES-ORD-005.xlsx
17,8704,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - setiembre.xlsx
17,8757,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Febrero 2022.xlsx
17,8892,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Diciembre 2021.xlsx
25,9226,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2021-12-10-SES-ORD-004.xlsx
17,9494,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,,1,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Abril 2022.xlsx
25,9926,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-03-11-SES-ORD-010.xlsx
25,9964,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-06-17-SES-ORD-019.xlsx
25,10060,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-03-07-SES-EXT-006.xlsx
25,10889,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-04-01-SES-ORD-013.xlsx
25,11974,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-02-28-SES-EXT-004.xlsx
25,12227,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-05-27-SES-ORD-017.xlsx
25,12791,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-05-13-SES-ORD-016.xlsx
25,12987,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-04-29-SES-ORD-015.xlsx
17,13677,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN - INSTALACION agosto 2021-2022.xlsx
25,14433,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,,1,,,2022-06-27-SES-EXT-016.xlsx
25,14478,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,,1,,,2022-03-25-SES-ORD-012.xlsx
25,14905,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-07-08-SES-ORD-021.xlsx
25,14964,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2021-11-26-SES-ORD-003.xlsx
17,15231,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Enero 2022.xlsx
25,15440,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-03-30-SES-EXT-008.xlsx
25,15738,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,,1,,,2022-01-06-SES-EXT-001.xlsx
25,16173,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-04-08-SES-ORD-014.xlsx
17,16577,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Octubre 2021.xlsx
25,16633,SCAC,PARIONA SINCHE ALFREDO,Titular,Perú Libre,,,1,,,,2022-07-20-SES-EXT-017.xlsx
17,16978,DESCENTRALIZACIÓN,Pariona Sinche Alfredo,Titular,Perú Libre,,,1,,,,ASISTENCIA DESCENTRALIZACIÓN 2021-2022 - Noviembre 2021.xlsx
26,268,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,I. Asistencia de cong. CTC SESP.01 (06.06.2022).xlsx
25,1037,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,04. Asistencia de cong. CTC SOV.04 (15.09.2021).xlsx
26,1948,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,19. Asistencia de cong. CTC SOSP.19 (27.05.2022).xlsx
25,2087,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,09. Asistencia de cong. CTC SOV.09 (17.11.2021).xlsx
26,2127,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,,1,,,12. Asistencia de cong. CTC SOV.12 (08.02.2022).xlsx
26,2775,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,17. Asistencia de cong. CTC SOSP.17 (06.04.2022).xlsx
25,2809,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,02. Asistencia de cong. CTC SOV.02 (01.09.2021).xlsx
26,3033,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,22. Asistencia de cong. CTC SOSP.22 (17.06.2022).xlsx
26,3075,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,16. Asistencia de cong. CTC SOSP.16 (30.03.2022).xlsx
26,4563,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,II. Asistencia de cong. CTC SEV.02 (14.06.2022).xlsx
25,7282,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,06. Asistencia de cong. CTC SOV.06 (20.10.2021).xlsx
26,7356,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,21. Asistencia de cong. CTC SOSP.21 (10.06.2022).xlsx
25,7583,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,05. Asistencia de cong. CTC SOV.05 (06.10.2021).xlsx
25,7849,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,01. Asistencia de cong. CTC SOV.01 (25.08.2021).xlsx
26,8266,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,III. Asistencia de cong. CTC SEV.03 (05.07.2022).xlsx
25,8481,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,00. Asistencia de cong. CTC S. Instalación (19.08.2021).xlsx
25,8557,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,03. Asistencia de cong. CTC SOP.03 (08.09.2021).xlsx
18,9111,ENERGÍA,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,Instalación,19,1,,,,2021.08 A.V.Energía_Agosto 2021.xlsx
25,9341,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,10. Asistencia de cong. CTC SOV.10 (15.12.2021).xlsx
26,9437,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,14. Asistencia de cong. CTC SOV.14 (09.03.2022).xlsx
26,9857,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,23. Asistencia de cong. CTC SOSP.23 (01.07.2022).xlsx
26,10980,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,15. Asistencia de cong. CTC SOSP.15 (18.03.2022).xlsx
25,11384,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,08. Asistencia de cong. CTC SOSP.08 (10.11.2021).xlsx
26,11685,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,11. Asistencia de cong. CTC SOV.11 (19.01.2022).xlsx
26,12112,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,,1,,,18. Asistencia de cong. CTC SOSP.18 (27.04.2022).xlsx
25,12602,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,07. Asistencia de cong. CTC SOV.07 (03.11.2021).xlsx
26,13028,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,18c Asistencia de cong. CTC SOSP.18 (continuac.) (13.05.2022).xlsx
26,13179,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,20. Asistencia de cong. CTC SOSP.20 (03.06.2022).xlsx
26,13320,INC. SOCIAL,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,PRIMERA S.O,23.08.2021,,1,,,Asistencia Inclusión Social 1a. Ord 23.08.2021.xlsx
26,16376,TRANSPORTES,"PARIONA SINCHE, ALFREDO",Titular,Perú Libre,,,1,,,,13. Asistencia de cong. CTC SOV.13 (02.03.2022).xlsx
16,66,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décima Sesión Ordinaira,2021-11-17 00:00:00,1,,,,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx
16,858,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décima Primera Sesión Extraordinaria,2022-03-18 00:00:00,1,,,,11 SE -DJ ASISTENCIA CONGRESISTAS CA - 18.03.22.xlsx
16,1067,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Octava Sesión Extraordinaria,2022-01-19 00:00:00,1,,,,8 SE-DJ ASISTENCIA CONGRESISTAS CA - 19.01.22.xlsx
21,3395,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Segunda Sesión Extraordinaira,12.11.2021,1,,,,2da. SE DECLARACIÓN JURADA ASISTENCIA - PASCO 12 11 2021.xlsx
16,3619,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décima Segunda Sesión Ordinaria,2022-02-03 00:00:00,1,,,,12 SO-DJ ASISTENCIA CONGRESISTAS CA-02.03.22 (1).xlsx
21,4846,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Quinta Sesión Extraordinaira,07.12.2021,1,,,,5ta. SE DECLARACIÓN JURADA ASISTENCIA CA - 07.12.2021.xlsx
16,5983,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Tercera Sesión Ordinaria,2021-08-09 00:00:00,1,,,,3 SO-DJ ASISTENCIA CONGRESISTAS CA-08.09.21.xlsx
21,6972,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Tercera Sesión Extraordinaira,19.11.2021,1,,,,3ra. SED DECLARACIÓN JURADA ASISTENCIA -UCAYALI 19.11.2021.xlsx
16,7312,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décimo Sexta Sesión Extraordinaria,2022-10-06 00:00:00,1,,,,16 SE-DJ ASISTENCIA CONGRESISTAS CA -10.06.22.xlsx
16,8140,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Novena Sesión Ordinaira,2021-10-11 00:00:00,1,,,,9 SO-DJ ASISTENCIA CONGRESISTAS CA - 10.11.21.xlsx
16,8815,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décima Segunda Sesión Extraordinaria,2022-04-29 00:00:00,1,,,,12-SE DJ ASISTENCIA CONGRESISTAS CA- 29.04.22.xlsx
16,9069,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décimo Tercera Sesión Extraordinaria,2022-03-05 00:00:00,1,,,,13 SE-DJ ASISTENCIA CONGRESISTAS CA-03.05.22.xlsx
16,9379,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Segunda Sesión Ordinaria,2021-01-09 00:00:00,1,,,,2 SO-DJ ASISTENCIA CONGRESISTAS CA-01.09.21.xlsx
16,12142,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Séptima Sesión Extraordinaria,2022-01-14 00:00:00,1,,,,7 SE-DJ ASISTENCIA CONGRESISTAS CA - 14.01.22.xlsx
16,12306,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décima Sesión Extraordinaria,2022-02-16 00:00:00,1,,,,10 SE-DJ ASISTENCIA CONGRESISTAS CA - 16.02.22.xlsx
16,12712,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Primera Sesión Extraordinaria y Primera Audiencia Descentralizada,2021-09-17 00:00:00,,1,,,1ra. SED DECLARACIÓN JURADA ASISTENCIA CONGRESISTAS CA-PIURA- 17. 09.21.xlsx
16,12748,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Septima Sesión Ordinaria,2021-10-27 00:00:00,1,,,,7 SO-DJ ASISTENCIA CONGRESISTAS CA-20.10.21.xlsx
16,13462,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,PRESIDENTE,PERU LIBRE,Octava Sesión Ordinaira,2021-03-11 00:00:00,1,,,,8 SO-DJ ASISTENCIA CONGRESISTAS CA - 03.11.21.xlsx
16,14178,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décima Primera Sesión Ordinaria,2021-12-15 00:00:00,1,,,,11 SO-DJ ASISTENCIA CONGRESISTAS CA- 15-12-21.xlsx
21,14598,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Cuarta Sesión Ordinaria,15.09.2021,1,,,,4 SO-DJ ASISTENCIA CONGRESISTAS CA 15.09.2021.xlsx
16,14986,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décima Tercera Sesión Ordinaria,2022-09-03 00:00:00,1,,,,13 SO-DJ ASISTENCIA CONGRESISTAS CA - 09.03.22.xlsx
21,15068,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Cuarta Sesión Extraordinaira,26.11.2021,1,,,,4ta. SED DECLARACIÓN JURADA ASISTENCIA -AREQUIPA 26.11.21.xlsx
16,15359,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décimo Quinta Sesión Extraordinaria,2022-05-31 00:00:00,,1,,,15 SE-DJ ASISTENCIA CONGRESISTAS CA -31.05.22.xlsx
16,15579,AGRARIA,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,Décimo Septima Sesión Extraordinaria,2022-06-13 00:00:00,1,,,,17-SE DJ ASISTENCIA CONGRESISTAS CA -13.06.22.xlsx
